,Unnamed: 0,view_count,duration,subscriber_count,brightness,contrast,title_length,word_count,emoji_count,special_char_count,is_clickbait,has_question_mark,has_exclamation,pub_year,pub_month,pub_weekday,color_red,color_blue,color_green,color_yellow,color_purple,color_brown,color_grey,color_white,color_pink,person_count,object_count,has_text,person_left,person_middle,person_right,person_small,person_medium,person_large,text_left,text_middle,text_right,text_small,text_medium,text_large,cluster,target
3622,3622,351597.0,318.0,81100.0,115.59499131944445,77.33171469267283,61,21,2,6,0,False,True,2024,11,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.770243756494843
3623,3623,463267.0,1298.0,2200000.0,123.20795355902776,73.03492665723506,64,22,1,3,0,False,False,2024,11,0,0,0,0,0,1,1,1,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,13.046060999302071
3624,3624,218891.0,2805.0,322000.0,126.9888161892361,68.55253504042905,14,7,2,0,0,False,False,2025,3,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.296333736474915
3625,3625,49401.0,1426.0,21200.0,72.360693359375,66.52555582657598,11,4,0,0,0,False,False,2025,3,5,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,3,10.807746188186444
3626,3626,1647707.0,892.0,2560000.0,140.55588975694445,76.38385913134314,53,17,0,6,0,False,False,2022,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,14.314895789286513
3627,3627,262541.0,1153.0,1470000.0,132.38184244791665,72.438452423332,52,24,4,3,0,False,True,2025,3,5,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,3,12.478166348215181
3628,3628,82661.0,925.0,723000.0,78.39269965277778,49.23115435932974,47,14,1,2,0,False,False,2024,12,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,11.322515283272654
3629,3629,185931.0,2769.0,315000.0,152.13999131944445,64.31215126579077,47,16,1,3,0,False,True,2025,3,6,0,0,0,0,0,0,1,0,0,2,2,1,1,2,0,0,2,2,0,0,1,1,0,0,7,12.133136294452662
3630,3630,241819.0,809.0,4060.0,170.93583550347222,64.23184772570116,65,28,0,4,0,False,False,2024,7,4,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3,12.395948926728238
3631,3631,17963.0,1611.0,437000.0,207.18923936631944,48.90664677562243,61,25,2,2,0,False,False,2025,3,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,7,9,6,13,10,10,3,9.796125034207629
3632,3632,143403.0,2384.0,322000.0,107.80081271701388,68.90897635693028,23,10,0,1,0,False,False,2025,2,3,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,1,1,1,1,0,0,1,1,7,11.873421100761416
3633,3633,147748.0,245.0,413000.0,106.74627604166666,48.20275150921593,26,11,0,0,0,False,False,2025,2,2,0,0,0,0,0,0,1,0,0,2,1,0,0,2,1,0,2,2,0,0,0,0,0,0,3,11.90327016705593
3634,3634,165034.0,1104.0,1710000.0,87.21114908854166,77.55623920224656,61,27,0,5,0,True,False,2025,3,2,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,100,0,0,0,2,0,1,2,2,9,12.013912851600315
3635,3635,261513.0,126.0,1880000.0,87.46320638020833,68.69325737899742,55,17,0,6,0,False,False,2025,3,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,1,2,1,2,2,2,9,12.47424309833894
3636,3636,87424.0,941.0,1010000.0,71.8348415798611,84.66056878337184,67,25,2,1,0,False,False,2025,3,4,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,100,1,1,3,2,3,6,2,3,9,11.378536561931577
3637,3637,214832.0,2262.0,852000.0,74.26394748263888,75.66348528410201,92,39,0,10,0,False,False,2025,2,4,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,100,1,1,2,1,0,2,1,3,8,12.277616261101686
3638,3638,566895.0,2834.0,1060000.0,113.85830729166666,76.64043895236915,75,34,0,8,0,True,False,2025,3,5,1,0,0,0,0,0,1,0,0,5,0,1,0,5,1,100,5,5,0,2,0,0,2,2,8,13.247931144369351
3639,3639,18492.0,360.0,36700.0,61.34601671006944,75.72947571347233,22,11,0,3,0,False,True,2023,12,6,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,6,9.825147561084876
3640,3640,25550.0,153.0,4930000.0,73.81893663194444,66.50466397333389,43,18,0,3,0,False,False,2025,3,3,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,101,1,1,1,1,1,0,3,2,9,10.14843173380919
3641,3641,564349.0,1097.0,2210000.0,70.885888671875,61.55622841082416,50,24,0,2,0,True,False,2023,9,2,1,1,0,0,0,0,1,0,0,2,0,1,0,2,0,101,2,2,0,2,0,0,2,2,9,13.243429905383772
3642,3642,156354.0,120.0,3240.0,215.91450303819445,60.06369661623419,25,12,0,6,0,True,False,2020,6,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,101,1,1,0,0,2,2,0,0,6,11.959884341907753
3643,3643,5952.0,1199.0,1990000.0,82.86334635416667,70.06181087851085,76,33,0,5,0,False,False,2025,3,5,0,0,0,1,0,0,1,1,0,3,3,1,1,3,0,100,3,3,0,3,1,1,3,3,8,8.69165057315339
3644,3644,301127.0,974.0,2030000.0,98.47741102430555,89.87977220938973,100,37,0,11,0,False,True,2024,10,2,0,0,0,1,0,1,0,1,0,4,0,0,0,4,1,100,4,4,0,0,0,0,0,0,8,12.615290702507645
3645,3645,51299.0,389.0,71500.0,46.711399739583335,74.28990942369869,55,26,0,8,0,False,False,2023,9,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,101,1,1,2,4,0,2,4,4,9,10.845446031158861
3646,3646,130605.0,928.0,1710000.0,104.84879340277776,86.20444797170634,50,20,0,5,0,False,False,2025,3,2,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,101,1,1,0,0,0,0,0,0,9,11.77994043657622
3647,3647,18214.0,308.0,1060000.0,53.28931423611111,83.5627756839041,42,18,0,2,0,True,False,2023,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,9.810000709442663
3648,3648,133753.0,552.0,87000.0,34.91752712673611,73.45348170134503,20,8,0,0,0,False,False,2021,3,4,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,3,1,0,3,3,6,11.803757570853117
3649,3649,221970.0,3144.0,2680000.0,58.16199327256945,68.32239478743708,48,21,0,3,0,False,False,2024,10,5,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,102,0,0,0,2,0,0,2,2,7,12.310302021690863
3650,3650,358534.0,1541.0,70900.0,93.29337565104169,83.36926506308947,44,15,0,0,0,False,False,2024,10,3,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,102,1,1,0,0,0,0,0,0,7,12.789781563266173
3651,3651,1026275.0,1030.0,2760000.0,88.66309244791667,80.26425595285819,66,21,0,7,0,True,True,2024,7,0,0,0,0,0,0,1,1,1,0,3,0,1,0,3,0,101,3,3,0,0,1,1,0,0,9,13.841447274385219
3652,3652,65302.0,474.0,349000.0,75.6581130642361,84.58157798003211,49,21,0,2,0,False,True,2024,1,5,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,9,11.086793256016275
3653,3653,19050.0,1050.0,3990000.0,129.62485785590275,76.78626677136016,67,26,2,3,0,False,False,2024,11,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,100,1,1,1,1,0,0,1,1,8,9.854874872615435
3654,3654,121345.0,310.0,36700.0,113.19046006944444,72.79454193279193,52,24,0,6,0,True,False,2021,3,6,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,11.70640124810632
3655,3655,554337.0,86.0,4930000.0,143.52085828993054,91.47621495561212,46,21,0,8,0,False,False,2025,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,101,1,1,1,2,2,0,3,3,9,13.225529887992264
3656,3656,40866.0,1864.0,795000.0,102.18069118923611,89.47325837473672,77,31,0,9,0,False,False,2024,11,0,1,0,0,0,0,0,1,1,0,7,3,1,3,7,1,100,7,7,3,0,1,2,2,3,8,10.618078170389724
3657,3657,52963.0,1320.0,324000.0,52.37505208333334,65.62441167062256,48,24,0,7,0,False,False,2024,9,5,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,102,1,1,0,3,2,2,4,3,9,10.877367716459647
3658,3658,66597.0,167.0,5480000.0,99.41032877604168,72.24748586522509,55,24,0,8,0,False,False,2025,3,6,0,0,0,1,0,0,1,1,0,6,0,1,1,4,1,101,4,5,0,1,0,0,1,1,9,11.10642982604754
3659,3659,15871.0,1179.0,5120000.0,110.94656358506944,86.59122994834962,76,31,1,4,0,True,False,2024,11,1,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,100,1,1,0,1,0,0,1,1,8,9.672311829524654
3660,3660,126093.0,2492.0,2680000.0,90.38819444444444,82.6809743632304,73,28,0,4,0,False,False,2024,10,6,0,0,0,0,0,0,1,0,1,2,0,1,0,2,0,100,2,2,0,1,0,0,1,1,8,11.744782939536291
3661,3661,314483.0,1441.0,132000.0,53.080615234375,65.87737789966845,19,8,0,1,0,False,False,2022,1,6,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,102,0,0,0,1,0,0,1,1,6,12.65868847942467
3662,3662,60964.0,390.0,107000.0,55.27432942708333,78.78537637865199,47,18,0,5,0,False,False,2022,5,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,1,1,1,9,11.018055207994365
3663,3663,398047.0,2322.0,1290000.0,85.08128580729166,82.70793672262903,56,25,0,6,0,False,False,2022,2,4,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,102,1,1,0,0,0,0,0,0,7,12.89432788000969
3664,3664,71981.0,286.0,174000.0,61.35804253472222,79.65167345504526,44,17,0,6,0,False,False,2025,2,1,0,0,0,0,0,0,1,1,0,4,0,1,0,4,2,101,4,4,4,4,0,3,5,6,9,11.184171366742984
3665,3665,377662.0,1357.0,2030000.0,108.73140407986112,79.32219699213309,93,42,0,8,0,False,False,2024,12,1,0,0,0,0,0,1,1,1,0,2,0,1,1,2,0,100,2,2,0,1,0,0,1,1,8,12.841757542557039
3666,3666,33355.0,413.0,4770000.0,61.829250217013886,68.0201381353408,51,26,0,6,0,True,True,2025,3,5,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,101,0,0,3,1,0,1,2,3,9,10.414992945206876
3667,3667,89112.0,323.0,710000.0,151.8576877170139,68.31142196682076,36,18,0,4,0,False,False,2025,2,5,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,101,1,1,0,1,0,0,1,1,9,11.39766050629526
3668,3668,354964.0,2899.0,1060000.0,81.40297960069445,69.75637535126295,44,18,0,4,0,False,False,2024,11,6,1,0,0,0,0,0,1,0,0,4,1,1,0,4,2,102,4,4,0,1,0,0,1,1,7,12.77977447204779
3669,3669,11064.0,117.0,4930000.0,80.64258572048611,74.40108890616739,40,15,0,4,0,False,False,2025,2,3,0,1,0,0,0,0,1,1,0,12,1,1,3,12,4,101,12,12,1,2,1,1,4,3,9,9.31154225248515
3670,3670,117607.0,2275.0,173000.0,87.02843315972223,69.59534448275606,97,43,0,10,0,False,False,2024,7,6,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,100,0,0,0,1,0,0,1,1,8,11.675112339343801
3671,3671,61245.0,2137.0,324000.0,70.82983506944444,81.21202689067394,56,26,0,3,0,True,False,2025,2,5,0,0,0,0,1,1,1,0,0,4,0,1,2,4,1,102,4,4,0,2,0,0,2,2,7,11.022653820151987
3672,3672,2633653.0,1492.0,37900.0,130.17305555555555,80.55405518645865,59,25,0,3,0,False,False,2023,3,1,1,0,0,0,0,1,1,1,0,2,1,1,1,2,0,102,2,2,1,1,1,1,2,1,8,14.783882793507413
3673,3673,8933.0,1509.0,1990000.0,75.64770073784722,79.07869763555223,79,31,0,3,0,False,False,2025,3,2,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,100,0,0,0,4,1,0,4,4,8,9.097619501912064
3674,3674,253900.0,2591.0,1060000.0,110.67122287326389,80.60901630970721,37,19,0,5,0,True,False,2024,11,5,0,0,0,0,0,1,0,1,0,3,0,1,0,3,1,102,3,3,1,1,1,1,2,2,7,12.444699706243501
3675,3675,123055.0,1692.0,1290000.0,98.29513671875,89.57936663579024,62,29,0,11,0,True,True,2022,2,6,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,100,1,1,0,0,0,0,0,0,8,11.720394815296835
3676,3676,77212.0,141.0,847000.0,109.75069986979166,87.92966519385288,33,14,0,3,0,False,False,2025,3,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,101,1,1,2,1,0,0,3,3,9,11.25432311561861
3677,3677,3026.0,92.0,4410000.0,77.94731770833333,76.04186556887068,45,17,0,5,0,False,False,2025,3,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,2,1,0,1,1,2,9,8.01532730902172
3678,3678,164985.0,944.0,2030000.0,54.688818359375,69.09208553366335,48,19,0,2,0,False,False,2025,3,0,0,0,1,0,0,0,1,1,0,2,0,1,0,2,0,101,2,2,0,3,1,0,3,4,9,12.013615900798033
3679,3679,77404.0,127.0,4930000.0,79.20636827256945,84.56823937845603,42,19,0,8,0,False,False,2024,10,4,0,0,0,0,0,1,1,1,0,1,2,1,0,1,0,101,1,1,2,1,0,0,2,2,9,11.256806656974566
3680,3680,119429.0,117.0,2720000.0,91.987099609375,80.06611442874615,38,17,0,4,0,False,False,2025,2,6,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,1,1,1,9,11.690485704662473
3681,3681,114161.0,510.0,881000.0,36.769345703125,53.8885001633374,31,15,0,1,0,True,False,2024,9,2,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,6,11.645373771268456
3682,3682,250464.0,1847.0,2360000.0,103.847177734375,79.53218095503547,34,17,0,5,0,False,True,2024,10,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,102,1,1,1,1,0,1,1,2,7,12.431074469186347
3683,3683,1317089.0,294.0,614000.0,77.29694227430555,63.57533059913415,19,9,0,1,0,True,False,2022,2,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,101,1,1,0,2,0,0,2,2,6,14.090935315520383
3684,3684,100823.0,143.0,4930000.0,150.49974175347222,79.38215193568546,39,15,0,4,0,False,False,2025,3,6,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,1,1,0,0,2,2,9,11.521131701517328
3685,3685,304601.0,1370.0,2030000.0,67.48465277777778,79.34114788937542,88,27,0,6,0,False,False,2024,11,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,100,1,1,0,4,1,3,4,4,8,12.626761285409824
3686,3686,38106.0,93.0,4930000.0,103.75862738715276,81.53887192280783,50,22,0,8,0,False,False,2025,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,101,1,1,1,0,0,0,1,1,9,10.548153271273168
3687,3687,29612.0,745.0,4410000.0,75.25056640625,79.42469970948166,51,19,0,2,0,False,False,2025,3,4,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,101,0,0,1,2,2,1,3,2,9,10.295968733085997
3688,3688,583687.0,203.0,4770000.0,64.53520833333333,73.2551145022506,44,18,0,3,0,False,False,2024,10,2,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,101,1,1,1,1,0,1,1,2,9,13.277121872474472
3689,3689,696364.0,1355.0,624000.0,67.67158854166667,78.63373803013003,97,40,0,8,0,True,False,2023,8,5,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,100,1,1,0,0,0,0,0,0,8,13.453629227141029
3690,3690,62523.0,131.0,3240000.0,139.60790798611112,84.16170041793396,50,21,0,6,0,False,False,2025,3,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,101,1,1,0,0,0,0,0,0,9,11.043305762015361
3691,3691,122577.0,99.0,4930000.0,108.74384440104168,78.0812202581951,58,26,0,12,1,False,False,2024,11,2,0,0,0,0,1,0,1,0,0,3,0,1,3,3,0,101,3,3,1,1,1,1,2,2,9,11.716502841031271
3692,3692,42658.0,1440.0,38600.0,76.24865125868055,63.97930174080357,57,25,0,4,0,False,False,2024,12,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,102,0,0,0,1,0,0,1,1,9,10.66099355058791
3693,3693,38943.0,122.0,4930000.0,71.80161566840277,83.4914817196464,46,22,0,9,0,False,False,2025,3,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,101,0,0,1,2,0,0,3,3,9,10.569879995787254
3694,3694,4539.0,126.0,5480000.0,109.30301649305557,56.95542117965123,52,22,0,10,0,True,False,2025,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,1,2,1,2,2,2,9,8.420682291035394
3695,3695,19967.0,1053.0,3990000.0,128.3438943142361,75.04383887709041,46,18,1,1,0,False,False,2025,2,1,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,101,1,1,0,1,1,1,1,1,9,9.901886271169154
3696,3696,25686.0,120.0,2390000.0,102.67226671006944,57.02216654037603,39,19,0,4,1,False,False,2025,2,5,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,101,0,0,1,1,0,0,2,2,9,10.153740306328956
3697,3697,48212.0,1622.0,72200.0,84.30912000868055,70.88032223110906,45,22,0,7,0,True,False,2025,2,4,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,102,1,1,0,2,0,0,2,2,7,10.78338397321718
3698,3698,73886.0,134.0,4770000.0,114.13655598958331,66.18313679443798,45,19,0,4,0,False,False,2024,7,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,101,0,0,0,7,6,11,7,7,9,11.210292178065234
3699,3699,268829.0,187.0,9150000.0,128.36994574652778,50.330464162210085,45,20,0,6,0,False,False,2023,11,6,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,4,12.501834488546375
3700,3700,2045085.0,138.0,4770000.0,91.60575086805557,74.96230083707827,41,17,0,3,0,False,False,2023,7,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,101,1,1,1,1,0,1,1,2,9,14.530950400364535
3701,3701,2249.0,153.0,4410000.0,64.193056640625,81.34796001832001,48,19,0,7,0,False,False,2025,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,101,0,0,0,0,1,1,0,0,9,7.718685495198466
3702,3702,30773.0,1031.0,311000.0,63.126864149305554,69.98999075340156,31,18,0,3,0,True,False,2025,1,4,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,101,1,1,2,2,0,1,3,4,6,10.334425456617323
3703,3703,42424.0,1353.0,596000.0,63.24099934895833,79.95539952657624,47,16,0,5,0,True,False,2025,3,3,0,0,0,1,0,0,1,1,0,2,0,1,1,2,0,102,2,2,3,5,0,3,5,5,7,10.655493090102427
3704,3704,1132050.0,331.0,4770000.0,90.5024880642361,75.47159095968905,46,22,0,6,0,True,False,2023,11,4,0,1,0,0,0,1,1,1,0,2,0,1,1,2,0,101,2,2,2,2,0,1,3,4,9,13.939541589733944
3705,3705,270569.0,157.0,4770000.0,94.24236219618057,79.76897258549451,46,19,0,6,0,False,False,2024,3,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,2,3,0,3,4,5,9,12.508286123827864
3706,3706,5934.0,689.0,324000.0,77.09833658854167,75.34378710603544,33,14,0,0,0,False,False,2025,2,3,1,0,0,1,0,0,1,1,0,2,1,1,0,2,1,101,2,2,0,1,1,0,2,1,6,8.688622307043769
3707,3707,522599.0,1358.0,1570000.0,68.1176953125,74.5035696169025,58,25,0,4,0,False,False,2025,1,5,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,102,1,1,0,1,1,0,1,1,9,13.16657163206865
3708,3708,9777.0,125.0,3240000.0,119.76638780381944,68.9708126689224,51,22,0,5,1,False,False,2025,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,101,1,1,0,2,0,0,2,2,9,9.187890243138591
3709,3709,10057.0,1395.0,1990000.0,62.40008680555555,73.53763557171646,99,42,0,6,0,False,False,2025,3,6,0,0,0,1,0,0,1,1,0,12,0,1,4,8,4,100,9,10,0,1,0,0,1,1,8,9.21612361673191
3710,3710,27575.0,749.0,36000.0,89.14607747395833,75.52990989507904,39,8,0,2,0,False,False,2025,3,5,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,3,3,4,10.224701108196701
3711,3711,45992.0,147.0,2390000.0,117.19281575520831,71.30459056214812,52,22,0,3,0,False,False,2025,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,10.736244489978564
3712,3712,627915.0,159.0,4770000.0,85.04926649305555,75.26872880211458,42,19,0,3,0,False,False,2024,3,5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,101,1,1,2,1,0,1,2,3,9,13.350161678542158
3713,3713,76426.0,812.0,656000.0,41.70041558159722,67.83695564077549,76,28,0,5,0,False,False,2025,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,100,1,1,3,2,0,1,4,5,8,11.244091315863791
3714,3714,50124.0,386.0,87000.0,44.99931206597222,77.82129891937662,27,12,0,2,0,False,False,2021,11,6,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,2,1,0,2,2,6,10.82227516460887
3715,3715,85959.0,362.0,5480000.0,77.817080078125,77.69334071566793,48,25,0,12,0,False,False,2025,2,6,1,1,0,0,0,0,0,1,0,2,1,1,2,2,0,101,2,2,0,2,1,1,2,2,9,11.361637350756446
3716,3716,60942.0,778.0,324000.0,97.159404296875,89.13445789111364,50,21,0,6,0,True,False,2025,1,2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,5,6,3,7,6,9,9,11.017694280077595
3717,3717,999.0,64.0,107000.0,117.16958116319444,60.009502221001824,39,14,0,3,0,False,False,2025,2,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,1,6,2,5,7,7,9,6.907755278982137
3718,3718,83080.0,2912.0,53900.0,87.121474609375,103.33063519135791,59,17,1,3,0,False,False,2025,3,6,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,102,0,0,2,1,0,2,2,3,7,11.327571314508846
3719,3719,97255.0,1929.0,795000.0,72.85022569444445,67.51390475637247,66,26,0,7,0,False,False,2025,1,4,1,0,0,0,0,0,0,0,0,3,1,1,2,3,0,100,3,3,1,1,0,1,1,2,7,11.48510195623563
3720,3720,10112.0,1593.0,53900.0,26.228335503472223,73.2759616550629,60,24,0,3,0,False,False,2025,3,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,102,0,0,0,1,0,0,1,1,8,9.221577003902171
3721,3721,5759816.0,60.0,457000.0,126.91567057291668,57.03016325149501,36,13,0,3,0,False,False,2025,3,5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,101,1,1,0,0,0,0,0,0,9,15.566416261334037
3722,3722,1926.0,412.0,1860.0,56.14762369791666,63.49589791024173,43,21,0,4,0,False,True,2024,10,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,101,0,0,0,3,0,0,3,3,9,7.563719668414366
3723,3723,155349.0,361.0,1290000.0,50.39798502604167,80.48292029263416,59,27,0,9,0,True,True,2020,12,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,101,0,0,1,3,1,2,3,3,9,11.953435914821194
3724,3724,83178.0,135.0,174000.0,128.54573133680557,73.37166328277522,51,26,0,7,0,False,False,2025,2,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,101,0,0,0,1,0,0,1,1,9,11.328750191103934
3725,3725,10834.0,1175.0,1990000.0,115.05781901041668,61.56344310699108,79,33,0,5,0,False,False,2025,3,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,8,9.29053691397046
3726,3726,750.0,166.0,1110000.0,118.22541015625,80.98121466506608,54,26,0,8,0,False,False,2025,2,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,1,1,2,3,1,2,9,6.621405651764134
3727,3727,59418.0,139.0,2390000.0,101.30411892361111,57.89248705361705,40,15,0,2,0,False,False,2025,2,1,0,1,0,0,0,0,1,1,0,2,1,1,0,2,1,101,2,2,2,2,1,1,3,5,9,10.992369319524597
3728,3728,10514.0,138.0,4770000.0,115.39078884548611,70.42768844035848,38,17,0,5,0,False,False,2025,1,3,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,2,1,0,2,1,3,9,9.2605580881368
3729,3729,52100.0,339.0,4770000.0,101.87892252604166,81.40006229529307,50,21,0,7,0,True,False,2025,2,6,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,101,1,1,3,3,0,1,4,5,9,10.860939421415225
3730,3730,71443.0,854.0,36000.0,57.83382595486111,86.25611798393749,34,15,0,2,0,False,False,2025,3,6,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,6,11.176669205024375
3731,3731,45304.0,329.0,1030000.0,100.92139973958334,76.71867668271514,44,16,0,3,0,False,False,2025,1,3,0,0,0,0,0,1,1,1,0,2,1,1,0,2,1,101,2,2,1,2,0,1,2,2,9,10.721172680656162
3732,3732,1236814.0,555.0,1740000.0,93.94366753472222,75.93392808131432,46,24,0,9,0,False,False,2023,6,3,0,0,0,1,0,1,0,1,0,2,2,1,0,2,0,0,2,2,1,1,0,1,1,2,4,14.028050084814195
3733,3733,41273.0,111.0,4930000.0,97.37187934027776,96.57774345940754,54,23,0,10,1,False,False,2024,11,4,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,101,1,1,3,3,0,1,4,5,9,10.627988040754069
3734,3734,3094276.0,194.0,4770000.0,120.86543077256944,77.42041185170717,40,16,0,4,0,True,False,2024,3,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,9,14.945064834226686
3735,3735,1332759.0,395.0,4410000.0,95.87329427083333,94.20857813342737,46,17,0,4,0,False,False,2025,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,1,0,0,1,0,1,9,14.102762537939544
3736,3736,705419.0,2868.0,2390000.0,90.8165017361111,66.29618953119328,91,42,1,9,0,False,True,2024,11,1,0,1,0,0,0,0,1,0,0,4,1,1,1,4,0,100,4,4,0,0,2,2,0,0,8,13.466548649089841
3737,3737,2134671.0,122.0,4930000.0,99.40421766493056,68.97523904526845,45,20,0,8,1,False,False,2023,6,6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,101,0,0,1,1,1,0,3,2,9,14.573823562865988
3738,3738,845129.0,1646.0,2690000.0,90.48273763020832,83.5838477739247,46,18,0,4,0,False,False,2024,9,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,102,1,1,0,3,0,0,3,3,7,13.64724574066005
3739,3739,5458.0,1146.0,1990000.0,94.80763129340278,87.11068353233121,65,26,0,4,0,False,False,2025,3,6,0,0,0,1,0,0,1,1,0,6,4,1,0,5,1,100,5,5,0,2,0,0,2,2,8,8.605020901781758
3740,3740,233324.0,132.0,4930000.0,139.7189767795139,86.79584116242924,46,21,0,8,0,False,False,2024,10,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,101,0,0,1,0,0,0,1,1,9,12.360187610433947
